Time[ms],HR[bpm]
1567,53.25444
1600,53.25444
1633,53.25444
1667,53.25444
1700,53.25444
1733,53.25444
1767,53.25444
1800,53.25444
1833,53.25444
1867,54.82233000000001
1900,54.82233000000001
1933,54.82233000000001
1967,54.82233000000001
2000,54.82233000000001
2033,54.82233000000001
2067,54.82233000000001
2100,54.82233000000001
2133,60.81081
2167,60.81081
2200,60.81081
2233,60.81081
2267,60.81081
2300,60.81081
2333,60.81081
2367,60.81081
2400,60.81081
2433,60.81081
2467,60.81081
2500,60.81081
2533,60.81081
2567,60.81081
2600,60.81081
2633,60.81081
2667,60.81081
2700,60.81081
2733,60.81081
2767,60.81081
2800,60.81081
2833,60.81081
2867,60.81081
2900,60.81081
2933,60.81081
2967,60.81081
3000,60.81081
3033,60.81081
3067,58.69565
3100,58.69565
3133,58.69565
3167,58.69565
3200,58.69565
3233,58.69565
3267,58.69565
3300,58.69565
3333,58.69565
3367,58.69565
3400,58.69565
3433,58.69565
3467,58.69565
3500,58.69565
3533,58.69565
3567,58.69565
3600,58.69565
3633,58.69565
3667,58.69565
3700,58.69565
3733,58.69565
3767,58.82353000000001
3800,58.82353000000001
3833,58.82353000000001
3867,58.82353000000001
3900,58.82353000000001
3933,58.82353000000001
3967,58.82353000000001
4000,58.82353000000001
4033,59.34066
4067,59.34066
4100,59.34066
4133,59.34066
4167,59.34066
4200,59.34066
4233,59.34066
4267,59.34066
4300,59.34066
4333,59.34066
4367,59.34066
4400,59.34066
4433,59.34066
4467,59.34066
4500,59.34066
4533,59.34066
4567,59.34066
4600,59.34066
4633,59.34066
4667,59.34066
4700,59.34066
4733,59.34066
4767,59.34066
4800,59.21053000000001
4833,59.21053000000001
4867,59.21053000000001
4900,59.21053000000001
4933,59.21053000000001
4967,59.21053000000001
5000,59.21053000000001
5033,59.21053000000001
5067,59.21053000000001
5100,59.21053000000001
5133,60.0
5167,60.0
5200,60.0
5233,60.0
5267,60.0
5300,60.0
5333,60.0
5367,60.0
5400,60.0
5433,60.0
5467,60.0
5500,60.0
5533,60.0
5567,60.0
5600,60.0
5633,60.0
5667,60.0
5700,60.0
5733,60.0
5767,60.0
5800,58.82353000000001
5833,58.82353000000001
5867,58.82353000000001
5900,58.82353000000001
5933,58.82353000000001
5967,58.82353000000001
6000,58.82353000000001
6033,58.82353000000001
6067,58.06452
6100,58.06452
6133,58.06452
6167,58.06452
6200,58.06452
6233,58.06452
6267,58.06452
6300,58.06452
6333,58.06452
6367,58.06452
6400,58.06452
6433,58.06452
6467,58.06452
6500,58.06452
6533,58.06452
6567,58.06452
6600,58.06452
6633,58.06452
6667,58.06452
6700,58.06452
6733,58.06452
6767,58.06452
6800,58.06452
6833,58.06452
6867,58.06452
6900,58.06452
6933,58.06452
6967,58.06452
7000,58.06452
7033,58.06452
7067,58.06452
7100,58.06452
7133,57.75401
7167,57.75401
7200,57.75401
7233,57.75401
7267,57.75401
7300,57.75401
7333,57.75401
7367,57.75401
7400,57.75401
7433,57.75401
7467,57.75401
7500,57.75401
7533,57.75401
7567,57.75401
7600,57.75401
7633,57.75401
7667,57.75401
7700,57.75401
7733,56.96202
7767,61.01695
7800,61.01695
7833,61.01695
7867,61.36364
7900,61.36364
7933,61.36364
7967,61.36364
8000,61.36364
8033,61.36364
8067,61.36364
8100,61.36364
8133,61.36364
8167,61.36364
8200,61.36364
8233,61.71429000000001
8267,61.71429000000001
8300,61.71429000000001
8333,61.71429000000001
8367,61.71429000000001
8400,61.71429000000001
8433,61.71429000000001
8467,61.71429000000001
8500,61.71429000000001
8533,61.71429000000001
8567,61.71429000000001
8600,61.71429000000001
8633,61.71429000000001
8667,61.71429000000001
8700,61.71429000000001
8733,63.82979
8767,63.82979
8800,63.82979
8833,63.82979
8867,63.82979
8900,63.82979
8933,63.82979
8967,63.82979
9000,63.82979
9033,63.82979
9067,63.82979
9100,63.82979
9133,63.82979
9167,63.82979
9200,63.82979
9233,63.82979
9267,63.82979
9300,63.82979
9333,63.82979
9367,63.82979
9400,63.82979
9433,63.82979
9467,56.25
9500,56.25
9533,56.25
9567,56.25
9600,56.25
9633,56.25
9667,56.25
9700,56.25
9733,56.25
9767,56.25
9800,56.25
9833,56.25
9867,55.55556
9900,55.55556
9933,55.55556
9967,55.55556
10000,55.55556
10033,55.55556
10067,55.90062
10100,55.90062
10133,55.90062
10167,55.90062
10200,55.90062
10233,55.90062
10267,55.90062
10300,55.90062
10333,57.14286
10367,57.14286
10400,57.14286
10433,57.14286
10467,57.14286
10500,57.14286
10533,57.14286
10567,57.14286
10600,57.14286
10633,57.44681
10667,57.44681
10700,57.44681
10733,57.44681
10767,57.44681
10800,57.44681
10833,57.44681
10867,56.25
10900,56.25
10933,56.25
10967,56.25
11000,56.25
11033,56.25
11067,56.25
11100,56.25
11133,56.25
11167,56.25
11200,56.25
11233,57.44681
11267,57.44681
11300,57.44681
11333,56.5445
11367,56.5445
11400,56.5445
11433,56.5445
11467,56.5445
11500,56.5445
11533,56.5445
11567,56.5445
11600,56.5445
11633,56.5445
11667,56.5445
11700,56.5445
11733,56.5445
11767,56.5445
11800,56.96202
11833,56.96202
11867,56.96202
11900,56.96202
11933,56.96202
11967,56.96202
12000,56.96202
12033,56.96202
12067,56.96202
12100,56.96202
12133,56.96202
12167,56.96202
12200,56.96202
12233,56.96202
12267,56.96202
12300,56.96202
12333,56.96202
12367,56.96202
12400,56.96202
12433,56.96202
12467,56.96202
12500,56.96202
12533,56.96202
12567,56.96202
12600,56.96202
12633,56.96202
12667,56.96202
12700,56.96202
12733,56.96202
12767,56.96202
12800,56.96202
12833,56.96202
12867,56.96202
12900,57.14286
12933,57.14286
12967,57.14286
13000,57.14286
13033,57.14286
13067,50.5618
13100,50.5618
13133,50.5618
13167,50.5618
13200,50.5618
13233,50.5618
13267,50.5618
13300,50.5618
13333,50.5618
13367,50.5618
13400,50.5618
13433,50.5618
13467,50.5618
13500,50.5618
13533,50.5618
13567,50.5618
13600,50.5618
13633,50.5618
13667,50.5618
13700,50.5618
13733,50.5618
13767,50.5618
13800,50.5618
13833,50.5618
13867,50.5618
13900,50.5618
13933,50.5618
13967,45.28302
14000,45.28302
14033,47.87234
14067,47.87234
14100,47.87234
14133,47.87234
14167,47.87234
14200,47.87234
14233,47.87234
14267,47.87234
14300,47.87234
14333,47.87234
14367,47.87234
14400,47.87234
14433,47.87234
14467,47.87234
14500,47.87234
14533,47.87234
14567,47.87234
14600,51.79856
14633,51.79856
14667,51.79856
14700,51.79856
14733,51.79856
14767,51.79856
14800,51.79856
14833,51.79856
14867,51.79856
14900,51.79856
14933,51.79856
14967,53.89222
15000,53.89222
15033,53.89222
15067,53.89222
15100,53.89222
15133,53.89222
15167,53.89222
15200,53.89222
15233,53.89222
15267,53.89222
15300,53.89222
15333,53.89222
15367,53.89222
15400,53.89222
15433,53.89222
15467,53.89222
15500,53.89222
15533,53.89222
15567,53.89222
15600,53.89222
15633,53.89222
15667,53.89222
15700,53.89222
15733,53.89222
15767,53.89222
15800,53.89222
15833,53.89222
15867,53.89222
15900,53.89222
15933,53.89222
15967,53.89222
16000,54.54546
16033,54.54546
16067,54.54546
16100,54.54546
16133,54.54546
16167,54.54546
16200,54.54546
16233,52.63158000000001
16267,52.63158000000001
16300,52.63158000000001
16333,52.63158000000001
16367,52.63158000000001
16400,52.63158000000001
16433,52.63158000000001
16467,52.63158000000001
16500,63.15789
16533,63.15789
16567,63.15789
16600,63.15789
16633,63.15789
16667,63.15789
16700,63.15789
16733,63.15789
16767,63.15789
16800,63.15789
16833,63.15789
16867,63.15789
16900,63.15789
16933,63.15789
16967,63.15789
17000,63.15789
17033,63.52941
17067,63.52941
17100,63.52941
17133,61.76471
17167,62.06896999999999
17200,62.06896999999999
17233,62.06896999999999
