Time[ms],HR[bpm]
833,75.0
867,75.39267
900,75.4491
933,75.4491
967,75.4491
1000,75.4491
1033,75.4491
1067,75.4491
1100,75.4491
1133,75.4491
1167,75.4491
1200,75.4491
1233,75.4491
1267,75.0
1300,75.0
1333,75.0
1367,75.0
1400,75.0
1433,75.0
1467,75.0
1500,75.0
1533,75.0
1567,75.0
1600,75.0
1633,75.0
1667,75.0
1700,75.0
1733,75.0
1767,75.0
1800,75.0
1833,75.0
1867,75.0
1900,75.0
1933,75.0
1967,75.0
2000,75.0
2033,75.0
2067,75.0
2100,75.0
2133,74.22681
2167,74.22681
2200,74.22681
2233,74.22681
2267,74.22681
2300,74.22681
2333,74.22681
2367,74.22681
2400,74.22681
2433,74.22681
2467,74.22681
2500,73.68421
2533,73.68421
2567,73.68421
2600,73.68421
2633,73.68421
2667,73.68421
2700,73.68421
2733,73.68421
2767,73.68421
2800,73.68421
2833,73.68421
2867,73.68421
2900,73.68421
2933,73.84615
2967,73.84615
3000,73.84615
3033,73.84615
3067,73.84615
3100,73.84615
3133,73.84615
3167,73.84615
3200,73.84615
3233,73.84615
3267,74.11765
3300,74.11765
3333,74.11765
3367,74.11765
3400,74.11765
3433,74.11765
3467,74.11765
3500,74.11765
3533,74.11765
3567,74.11765
3600,74.11765
3633,74.11765
3667,74.11765
3700,74.11765
3733,74.11765
3767,74.11765
3800,73.46939
3833,73.46939
3867,73.46939
3900,73.46939
3933,73.46939
3967,73.46939
4000,73.46939
4033,73.46939
4067,73.46939
4100,72.4138
4133,72.4138
4167,72.4138
4200,72.4138
4233,72.4138
4267,72.4138
4300,72.4138
4333,72.4138
4367,72.4138
4400,72.4138
4433,72.4138
4467,72.4138
4500,72.4138
4533,72.4138
4567,72.4138
4600,72.4138
4633,72.4138
4667,72.4138
4700,71.64179
4733,71.64179
4767,71.64179
4800,71.64179
4833,70.78650999999998
4867,70.78650999999998
4900,70.78650999999998
4933,70.78650999999998
4967,70.78650999999998
5000,70.78650999999998
5033,70.78650999999998
5067,70.78650999999998
5100,70.78650999999998
5133,70.78650999999998
5167,70.78650999999998
5200,70.78650999999998
5233,70.78650999999998
5267,70.78650999999998
5300,70.78650999999998
5333,70.78650999999998
5367,70.78650999999998
5400,70.78650999999998
5433,70.78650999999998
5467,70.78650999999998
5500,70.78650999999998
5533,70.78650999999998
5567,70.78650999999998
5600,71.18644
5633,69.61326
5667,69.61326
5700,69.61326
5733,69.61326
5767,69.61326
5800,69.61326
5833,69.61326
5867,69.61326
5900,69.61326
5933,69.61326
5967,69.61326
6000,69.61326
6033,69.61326
6067,69.61326
6100,69.61326
6133,69.61326
6167,69.61326
6200,69.61326
6233,69.61326
6267,69.61326
6300,69.61326
6333,69.61326
6367,69.61326
6400,69.61326
6433,69.23076999999999
6467,69.23076999999999
6500,69.23076999999999
6533,69.23076999999999
6567,69.23076999999999
6600,68.10811
6633,68.10811
6667,68.10811
6700,68.10811
6733,68.10811
6767,68.10811
6800,68.10811
6833,68.10811
6867,68.10811
6900,68.10811
6933,68.10811
6967,68.10811
7000,68.10811
7033,68.10811
7067,68.10811
7100,68.10811
7133,68.10811
7167,68.10811
7200,68.10811
7233,68.10811
7267,67.5
7300,67.5
7333,67.5
7367,67.5
7400,67.5
7433,67.5
7467,67.5
7500,67.37968000000001
7533,67.37968000000001
7567,67.37968000000001
7600,67.37968000000001
7633,67.37968000000001
7667,67.37968000000001
7700,67.37968000000001
7733,67.37968000000001
7767,67.37968000000001
7800,67.37968000000001
7833,67.37968000000001
7867,67.37968000000001
7900,67.37968000000001
