B,G,R,Time[ms]
91.72989221556887,88.09291017964073,66.70941317365269,0.0
91.41551459293396,88.27035330261137,66.37363191244239,33.333333333333336
91.66216666666666,88.37645238095241,66.7862619047619,66.66666666666667
91.42431137724552,88.02467065868264,66.44586826347306,100.0
90.44514384066879,87.40663880009835,65.11654782394885,133.33333333333334
91.17878744239631,88.07003648233488,66.49505568356375,166.66666666666666
90.97628609676802,88.17106521323389,66.2196882769172,200.0
91.30700045691748,87.81112473847486,66.35964216146021,233.33333333333331
91.26607142857144,88.44883333333334,66.53454761904761,266.6666666666667
91.03305389221558,88.11825149700597,66.1602874251497,300.0
91.086599883856,87.56325009678669,66.0729045683314,333.3333333333333
90.61304644808745,87.66669106167058,65.40056596409056,366.6666666666666
91.12198706643153,87.66994904957869,65.85670194003528,400.0
90.55515415450093,87.21341614292076,65.11293116246843,433.33333333333337
90.50067489876518,86.90313952907063,65.01707243913413,466.66666666666674
90.53806928960657,86.90571414287857,65.07856321551769,500.0
90.10004480732849,86.95063725978294,64.75587473862393,533.3333333333334
90.32741129311623,86.88677191072401,65.27250457762162,566.6666666666666
89.83051181587444,86.98607722825953,64.80079347477884,600.0
90.08835462058605,86.832782369146,64.79959929877286,633.3333333333333
89.90640246938166,86.94710245942447,64.65540675097083,666.6666666666666
89.99773474061537,87.0964353280892,64.79363735935478,700.0
90.32220457045094,87.0839300989857,65.52924355370891,733.3333333333333
90.22644506904558,87.2239032139802,65.1773432726384,766.6666666666667
90.38504839028244,86.9277108433735,65.42598261900059,800.0
90.11074878024496,86.80342029274121,64.99417504729662,833.3333333333335
90.50407826322665,87.0198861536187,65.59646139819128,866.6666666666667
90.59217630313145,87.09185726906843,65.74170511436144,900.0
90.13063973063974,86.61351789499938,64.98703080184562,933.3333333333336
90.23553719008264,86.56749311294766,65.21039318807914,966.6666666666664
89.72913727071156,86.34703184841766,64.60801753678696,1000.0
90.16655350182322,86.54055073557149,64.95136426505721,1033.3333333333335
90.04806910569107,86.6080792682927,64.67771849593495,1066.6666666666667
89.9083588957055,86.41377811860941,64.43484151329244,1100.0
90.450572111153,86.56190116937005,65.45834276373695,1133.3333333333333
