B,G,R,Time[ms]
164.2550702644599,81.6176791388059,2.111379839079369,0.0
164.25462765368866,81.61723652803464,2.1112849939141016,33.333333333333336
164.29230696857553,81.44103995483911,2.2582638148403684,66.66666666666667
163.86075393589658,81.54835978172237,2.2212569779840683,100.0
163.95220829556465,81.37308161160253,2.320429468946332,133.33333333333334
163.58565936298564,81.34990466664583,2.274763229456444,166.66666666666666
163.8918982277373,81.21784452849059,2.337480073766136,200.0
163.88153658612822,81.22717469446441,2.340496358578439,233.33333333333331
163.52264983434608,81.1775715609151,2.2210812253678145,266.6666666666667
163.75524047293794,81.08245010755726,2.2723161712751425,300.0
163.64835995840818,81.13008475911397,2.1891798216592617,333.3333333333333
164.29837413744212,80.98451334404639,2.262217600907458,366.6666666666666
163.92463055739358,80.8748621482812,2.215190471689196,400.0
163.91418533572804,80.88028169014085,2.2183256136370804,433.33333333333337
164.3387213662287,80.83763430696034,2.269385890285786,466.66666666666674
163.86936383401078,81.04403377760973,2.18804549894445,500.0
164.23562403503797,81.01570721870372,2.2208463307811077,533.3333333333334
163.8896713615024,81.1423732551911,2.163563033683083,566.6666666666666
164.77282388021825,81.20608108108107,2.188316837964725,600.0
164.80682971704098,81.22720784164444,2.1836537241466822,633.3333333333333
163.92916784825286,81.11960802848411,2.2368686391278323,666.6666666666666
164.51208485480782,81.18795150250548,2.286527244273723,700.0
164.21294320355352,81.32487630609695,2.2084696732584046,733.3333333333333
164.51170547414674,81.34574224245587,2.2370971056417064,766.6666666666667
163.99489554778341,81.3219270882566,2.2306771276428146,800.0
164.01031918580838,81.31050508869774,2.245234269149573,833.3333333333335
164.5326905504616,81.35091533541294,2.3100009452689294,866.6666666666667
163.8128503462245,81.38725328559987,2.2682651090489423,900.0
164.47118505214738,81.36326684941866,2.2959479471909763,933.3333333333336
163.8488388525131,81.43803287955156,2.2857412030712703,966.6666666666664
164.42337019882157,81.45031036329837,2.33117496927876,1000.0
164.43994391404357,81.45837665815925,2.328354916973879,1033.3333333333335
164.05047736080917,81.45083026120932,2.2400195355578663,1066.6666666666667
164.33752402558528,81.31116677694806,2.3090241673756187,1100.0
163.63249956820073,81.24758584954544,2.2515112974390377,1133.3333333333333
164.11330623562404,81.29037086050981,2.321580489649305,1166.6666666666667
163.73549799918078,81.23938935627187,2.2969247250842866,1200.0
163.731638151054,81.24463559882788,2.278381699593534,1233.3333333333335
164.11538582726791,81.17005388032895,2.331899675457668,1266.6666666666665
163.51415516510434,81.19806239891972,2.317521629217893,1300.0
164.31595613952172,81.28233607461324,2.3404543592652107,1333.3333333333333
163.836481542544,81.18342832917236,2.293654906024777,1366.6666666666667
163.385501606128,81.06517173214728,2.4778848529775144,1400.0
163.42769335310106,81.06495552260935,2.4948881887818137,1433.333333333333
163.2535056322534,81.29715365902787,2.397604549187313,1466.6666666666665
163.74243362010276,81.2851240948196,2.5222504177755773,1500.0
163.6852744373216,81.37819163040257,2.363124483334113,1533.3333333333335
163.8788151644053,81.51055671127395,2.4684230136305767,1566.666666666667
163.93261345852898,81.63399061032864,2.3206103286384976,1600.0
163.91242566510172,81.62413145539907,2.323740219092332,1633.333333333333
164.26039123630673,81.59718309859154,2.4820813771518,1666.666666666667
163.73900768954815,81.65325285043595,2.419103769906259,1700.0
164.16381619937695,81.71579439252335,2.4530062305295948,1733.3333333333335
164.04324383458882,81.83321351545649,2.345231769449567,1766.6666666666665
164.09345794392522,81.80979750778815,2.3894392523364485,1800.0
164.12565420560747,81.80593457943925,2.3795794392523364,1833.333333333333
163.5751246105919,81.76331775700935,2.3552024922118378,1866.666666666667
163.87817757009344,81.69707165109034,2.3881619937694705,1900.0
163.38633350490542,81.5784474287586,2.2549248982265686,1933.333333333333
163.7085628520146,81.57345113573066,2.4091106022157582,1966.6666666666665
163.5182738132079,81.4555301107879,2.3750541560933343,2000.0
163.51550411586308,81.4493563161478,2.383084731076314,2033.333333333333
163.75717955065917,81.34477316333478,2.4227888840750142,2066.666666666667
163.1255183511791,81.24668874172184,2.4431361019991336,2100.0
163.6631788120595,81.07386592976681,2.4949079392678613,2133.333333333333
163.21981246312913,81.03167013382183,2.3928028068432328,2166.6666666666665
163.68557632398753,81.12230529595016,2.3705295950155763,2200.0
163.72107476635514,81.11880062305295,2.3717133956386287,2233.333333333333
163.13458914728682,81.18426356589147,2.357488372093023,2266.6666666666665
163.6590965732087,81.20693146417445,2.3832087227414327,2300.0
163.02098130841117,81.16721183800622,2.3413395638629284,2333.333333333333
163.31174454828658,81.15853582554517,2.4019470404984418,2366.6666666666665
162.91503115264797,81.32694704049844,2.290342679127726,2400.0
162.8892367601246,81.32757009345794,2.288676012461059,2433.333333333333
163.92731919964874,81.3927585774321,2.2980618453239665,2466.666666666667
163.4708443889496,81.39929764320273,2.315170906820665,2500.0
163.88160948378598,81.3421721131531,2.3169886470551337,2533.333333333333
163.51210562629362,81.49215956846264,2.265288841497836,2566.666666666667
163.82540927052622,81.55229567835411,2.3688923038324026,2600.0
163.83419055384806,81.55110393276045,2.379445524681678,2633.333333333333
163.34712033713126,81.51941626346185,2.327423130950523,2666.6666666666665
163.53759950054624,81.40382394256281,2.3721086311846418,2700.0
162.77128412537917,81.32010577895309,2.334712607917865,2733.333333333333
162.5418853044369,81.00037258980967,2.4178594715434536,2766.666666666666
162.6530491044916,81.0099865595599,2.3255868471228083,2800.0
162.64848560622636,81.01823836464227,2.3177413809270777,2833.333333333333
163.51431763114002,81.09421315963372,2.2576072248969443,2866.666666666666
162.8072078267121,80.96280436345451,2.3000343825211766,2900.0
162.9854049844237,80.99580996884734,2.374454828660436,2933.333333333333
162.96222148947194,81.07513307268358,2.211581641465291,2966.666666666667
163.45717336348076,81.03795123023535,2.2313187934743355,3000.0
163.46596636676242,81.05222415877651,2.2384474068491214,3033.333333333333
163.2479928495264,81.22834472809383,2.251050617826005,3066.666666666667
163.37649445918527,81.28478226939285,2.3798657718120806,3100.0
163.00551966380232,81.28907671078215,2.2552687699931,3133.333333333333
163.30499278680296,81.26690397039452,2.340164962679545,3166.666666666666
162.917299128144,81.27775512764222,2.2533557046979857,3200.0
162.89354262058583,81.27606159443016,2.2376121181709836,3233.333333333333
163.09187947363486,81.18358703466383,2.342309255149564,3266.666666666666
162.63278220044907,81.21209980058724,2.1911065052522494,3300.0
163.1930471053127,81.21559618641409,2.2937809697045717,3333.333333333333
162.66006626449538,81.22529928421842,2.3105523083174444,3366.666666666666
163.24783604089566,81.37507056388381,2.2844665370381985,3400.0
163.26985197265256,81.36415668318384,2.2943611616383364,3433.333333333333
162.47026479750778,81.38102803738317,2.2519781931464173,3466.666666666667
162.68522480620155,81.38043410852713,2.333813953488372,3500.0
162.1016611295681,81.24841226918025,2.2853897859847017,3533.333333333333
162.77504672897194,81.28471962616823,2.2319470404984423,3566.666666666667
162.44911214953268,81.23630841121495,2.2165732087227408,3600.0
162.4680218068536,81.23683800623054,2.220514018691589,3633.333333333334
163.50340296814448,81.26850363928537,2.181822478495132,3666.666666666666
162.785251572327,81.12294025157232,2.1609119496855347,3700.0
163.57561415727494,81.21093453210081,2.1240661010510324,3733.333333333334
163.12941623401292,81.2387615550209,2.100639483348107,3766.666666666666
163.28002016573714,81.23524592746638,2.1903614078205247,3800.0
163.29689321612,81.23204776758989,2.1790654441188515,3833.333333333334
162.93068027853926,81.29191479976053,2.1110690991587107,3866.666666666666
163.04968046854142,81.15499238463109,2.2129791009154145,3900.0
163.29090592940358,81.20636727209497,2.1315818592813898,3933.333333333333
163.59150187319202,81.20709441836202,2.254532808523418,3966.666666666667
163.18110684307862,81.29093754445866,2.2039329128531,4000.0
162.93225572675428,81.22547814853327,2.221823108674418,4033.333333333333
163.2906071777421,81.27176481709047,2.2532060371175597,4066.666666666666
162.83851655796076,81.37839115228283,2.1522040520528094,4100.0
162.23202087650625,81.20392969529513,2.4384219817330566,4133.333333333334
162.27620986397704,81.25690139107368,2.396024181857438,4166.666666666667
162.29514572060992,81.09408817019181,2.4275547220855875,4200.0
162.3096870388588,81.11316404328578,2.4362856615838657,4233.333333333333
161.90064921985154,81.10427803343714,2.2963014611320287,4266.666666666667
161.56674249877028,80.84310440236105,2.4914227742252826,4300.0
161.05744281849482,80.80206283817019,2.4768353418593207,4333.333333333333
161.58295549181085,80.86923598901946,2.545279294284569,4366.666666666666
161.73685844692147,80.97762908684447,2.44825659018226,4400.0
161.72189275623313,80.97320458285465,2.431490048747167,4433.333333333334
162.01070383489912,80.95914061296781,2.5947481903588483,4466.666666666667
161.96478405315614,81.06077416364056,2.4856988333462104,4500.0
162.93649532710282,81.21741433021806,2.4099376947040496,4533.333333333333
162.24150978220746,81.30489417989419,2.473560354374308,4566.666666666666
162.8426851851852,81.27905864197531,2.534645061728395,4600.0
163.12159358355012,81.33756038647344,2.507912176390437,4633.333333333334
162.8230521491391,81.31318902514555,2.4516753375449034,4666.666666666667
163.0215740740741,81.28496913580247,2.5505555555555555,4700.0
162.58778294573645,81.33333333333333,2.450062015503876,4733.333333333333
162.89941085271317,81.22496124031008,2.5239224806201546,4766.666666666667
162.38811728395063,81.26702160493828,2.5159259259259246,4800.0
162.40185185185192,81.25472222222223,2.5240123456790124,4833.333333333333
162.52970038144457,81.25804417374185,2.56807555063369,4866.666666666666
162.03222744461624,81.20977693402942,2.573924093268215,4900.0
162.2991104919087,81.18569438277936,2.607100754780532,4933.333333333334
161.82854989541036,80.99909253106928,2.5303156146179404,4966.666666666667
162.3793023255814,80.93858914728682,2.506108527131783,5000.0
162.40178294573644,80.9437984496124,2.4976279069767444,5033.333333333333
161.7585978835979,80.72289897871293,2.523563430540175,5066.666666666666
162.76761348469861,80.7776783330978,2.3497731091117497,5100.0
161.723591116033,80.64813276731881,2.577411714039621,5133.333333333334
163.1356237847331,80.8727341152857,2.4624129712099347,5166.666666666667
162.71562754814022,80.93081603211441,2.415919212193439,5200.0
162.24032710280372,80.80644859813084,2.453380062305296,5233.333333333333
163.02715925484537,80.98105751740574,2.4316000752681424,5266.666666666667
162.68627297246442,80.97536536410962,2.4031863513767795,5300.0
162.96870099730288,81.06488741140312,2.412014677287837,5333.333333333333
162.39650861125867,80.98008939455504,2.3801144000250054,5366.666666666666
162.55956386292834,80.92733644859813,2.458208722741433,5400.0
162.5892523364486,80.91998442367601,2.440778816199377,5433.333333333334
162.0877519379845,80.98,2.439751937984496,5466.666666666667
162.2681715155091,80.94403390567268,2.454885583879281,5500.0
161.73049155145932,81.03390168970813,2.511428571428572,5533.333333333332
162.0736405529954,80.91311827956989,2.573594470046083,5566.666666666666
161.76447530864198,80.84777777777778,2.435787037037037,5600.0
161.64625192012292,80.8547926267281,2.4867588325652843,5633.333333333334
162.1901851851852,80.65038580246913,2.4980092592592595,5666.666666666668
161.88607085346217,80.63718568066396,2.4258020562368388,5700.0
161.95199074074077,80.52615740740741,2.496095679012346,5733.333333333332
161.62104938271602,80.50873456790123,2.4534413580246914,5766.666666666668
161.87947582133629,80.42695644149133,2.521394733604036,5800.0
162.12762345679013,80.50626543209877,2.489429012345679,5833.333333333332
162.19513105701176,80.58495761064013,2.3985533172590805,5866.666666666666
162.23609567901238,80.60214506172841,2.518611111111112,5900.0
162.20974235104669,80.73261179239441,2.449399232007928,5933.333333333334
162.45703805311095,80.73772791023843,2.5615800749040583,5966.666666666668
161.78435935514491,80.6314435751795,2.5552306443957926,6000.0
161.96854070660518,80.7000307219662,2.511351766513057,6033.333333333332
162.63851856418478,80.7738082394464,2.4692754650678914,6066.666666666666
162.05491551459292,80.72081413210445,2.4545007680491557,6100.0
162.83031400966183,80.90113650439737,2.4206924315619966,6133.333333333334
162.3341861504554,81.03563337083673,2.415409275156821,6166.666666666668
162.78558156819028,81.02511457946241,2.427892357240184,6200.0
162.80589619720055,81.03505512201164,2.424160782856436,6233.333333333332
162.65495577157503,81.08489357046855,2.28928203044416,6266.666666666668
162.76196890870804,81.00151740369131,2.458565589000372,6300.0
162.55955510616786,80.8803920043556,2.400777786419849,6333.333333333332
162.66930232558138,80.74796899224806,2.499550387596899,6366.666666666666
162.22024691358024,80.7337962962963,2.4731327160493826,6400.0
162.67749195136437,80.79301722251742,2.3440908948832555,6433.333333333334
163.20936768885332,80.73542481197104,2.2888972631777285,6466.666666666668
162.45093457943926,80.80518691588784,2.2867133956386287,6500.0
163.24549751126602,80.80085417746164,2.2456859327649283,6533.333333333332
163.1898257554274,80.91780886662256,2.1582537731984752,6566.666666666666
163.28464788732398,80.74089201877935,2.265179968701096,6600.0
163.28012519561815,80.75286384976526,2.270798122065728,6633.333333333334
162.85605633802817,80.89982785602504,2.2076525821596245,6666.666666666668
162.89957152171888,80.81884372962398,2.292032787903251,6700.0
163.31614816684547,81.06196756483878,2.058370669527356,6733.333333333332
163.23501557632397,81.09119937694703,2.2674454828660435,6766.666666666668
163.0156181533646,81.06406885758999,2.2509233176838808,6800.0
162.9976682316119,81.05826291079812,2.2531611893583725,6833.333333333332
163.32694835680755,81.11976525821595,2.3024100156494525,6866.666666666666
162.62047070512622,81.15405036172261,2.28590058061912,6900.0
163.0654049844237,81.14017133956385,2.3516510903426795,6933.333333333334
162.54962332132328,81.00363420835087,2.3038541325472206,6966.666666666668
163.0840375586854,80.90126760563379,2.316697965571205,7000.0
163.0888262910798,80.90483568075119,2.309295774647888,7033.333333333332
162.51859997192457,80.8219861806498,2.225726451733657,7066.666666666666
163.21524256651017,80.86830985915493,2.237042253521127,7100.0
162.51192425873066,80.71813828708686,2.298722567965936,7133.333333333334
162.83240528441968,80.59724236894233,2.470201051268853,7166.666666666668
162.51728978522297,80.74627610624991,2.3698781838316716,7200.0
162.5108948263223,80.75912841389422,2.3615023474178405,7233.333333333332
162.8564132020989,80.8822926692955,2.4298289191790605,7266.666666666668
162.82386292834892,81.07232087227412,2.3212149532710282,7300.0
163.2483644859813,81.0963707165109,2.355467289719626,7333.333333333332
162.80088372093024,81.1575503875969,2.3583410852713182,7366.666666666666
162.74811335284153,81.16970583705529,2.47332511935931,7400.0
162.76279069767443,81.1858000924072,2.4691513938087173,7433.333333333334
162.609225063741,81.3810863014757,2.3912076025650935,7466.666666666668
162.76677960880951,81.39992299399353,2.5860311104266134,7500.0
162.49087082998082,81.45132140867736,2.482205855047348,7533.333333333332
162.6056522408748,81.39990759279226,2.573633143385184,7566.666666666666
162.20354593598896,81.33494512241923,2.6475401028474943,7600.0
162.20466651316298,81.33198250057566,2.6464502264179908,7633.333333333334
162.42772888399955,81.33629751864076,2.7396864686468647,7666.666666666668
162.28458425312732,81.41852158449841,2.6110957812116737,7700.0
162.36213482459357,81.38181457034592,2.6996699669967,7733.333333333332
161.9267051705171,81.38676506539544,2.586343356557878,7766.666666666668
162.36153893167096,81.38157010145459,2.651769343601027,7800.0
162.38743735484658,81.38406062828507,2.6356802346901356,7833.333333333332
161.98507211832296,81.57806197286395,2.521482703825938,7866.666666666666
162.63683468236445,81.59125889134167,2.5819383124846698,7900.0
162.6270148886428,81.70245785652763,2.490817644887412,7933.333333333334
162.89925190090753,81.6552305616875,2.5341703458425298,7966.666666666668
162.99187205439233,81.72619949007183,2.374086378737541,8000.0
162.94835818589198,81.73536274434056,2.3637951015993197,8033.333333333332
163.52864096422778,81.74769373406473,2.406335470910917,8066.666666666666
163.13360117437998,81.81698215251488,2.32264544541451,8100.0
163.81732087227414,81.80228971962616,2.297102803738317,8133.333333333332
163.50615023474182,81.84669796557121,2.2335993740219093,8166.666666666666
164.2269041458951,82.02637723228372,2.173581750489052,8200.0
164.25178267179908,82.02221240613365,2.174638732883196,8233.333333333332
163.57183254344392,81.9168720379147,2.0389731437598737,8266.666666666668
163.9242496050553,81.88276461295419,2.0955608214849923,8300.0
163.2760466690809,81.8006801971312,2.019760356473681,8333.333333333334
164.21461744519647,82.0159615780881,2.051673033333861,8366.666666666668
163.2566915313734,81.92803861342693,2.116655174575315,8400.0
163.24616059675296,81.936736037109,2.1079577508932488,8433.333333333334
163.6226571804676,81.8041277502664,2.160032595750016,8466.666666666666
163.79095238095238,81.89425396825395,1.9567301587301589,8500.0
164.12122641509433,81.90474842767294,2.179764150943396,8533.333333333334
163.65813586097946,81.85287519747236,2.0876145339652448,8566.666666666666
163.8086158303286,81.76279699579601,2.1421328588748403,8600.0
163.82236148068841,81.77742438317772,2.1330635637920987,8633.333333333332
163.3285118786435,81.92796025825862,2.141023631918761,8666.666666666666
163.95690251572327,82.07985849056604,2.2087264150943398,8700.0
163.56113207547168,82.06158805031446,2.127955974842767,8733.333333333332
164.10697608380138,82.2067741528365,2.1628068404114345,8766.666666666668
163.3309095467937,82.08672350028208,2.155064878079358,8800.0
163.56509433962262,82.16814465408805,2.123474842767296,8833.333333333334
164.34744567198715,82.14825088367226,2.1395647418725927,8866.666666666668
164.01480448255637,82.16456117548225,2.0818367702769103,8900.0
164.3273787823551,82.07419676964288,2.1362836627621293,8933.333333333334
163.88242007322987,82.1319405918623,2.0239344418202854,8966.666666666666
164.1984445005364,82.0905218653373,2.176437180538904,9000.0
164.19924906922446,82.10710229065437,2.172919164510633,9033.333333333334
163.64781977661391,82.02561999116553,2.1406733135609266,9066.666666666666
163.85356918238992,81.90069182389935,2.1814779874213834,9100.0
163.4639465408805,81.97018867924528,2.119764150943396,9133.333333333332
164.01561809806273,82.0482741212848,2.117908752445258,9166.666666666666
163.71035527229128,82.02031930333817,2.1002871205906484,9200.0
163.67484381901937,82.03956584842555,2.113838581434972,9233.333333333332
163.75808176100628,81.95204402515724,2.208081761006289,9266.666666666668
163.4099213836478,82.05650943396226,2.181588050314465,9300.0
163.8706319115324,82.0552290679305,2.2107109004739343,9333.333333333334
163.43014150943398,82.07668238993709,2.2071698113207545,9366.666666666668
163.87357030015798,82.06241706161137,2.1986413902053714,9400.0
163.90575039494468,82.07183254344392,2.192132701421801,9433.333333333334
163.45177672955975,82.18701257861635,2.18125786163522,9466.666666666666
164.01529354499348,82.37511580071286,2.263837203824956,9500.0
163.38067292644757,82.40255086071987,2.2094835680751173,9533.333333333334
163.90030932529405,82.331574732677,2.200590387363198,9566.666666666666
163.63915883132455,82.34893039692055,2.1307818514545342,9600.0
163.7804297822731,82.43108989507516,2.169423701042947,9633.333333333332
164.31752564264912,82.1538717234393,2.1687982778270234,9666.666666666666
163.9341205521084,82.1487590224136,2.1183835633784978,9700.0
163.82583690182227,81.98815365861282,2.3394961397805765,9733.333333333332
163.86661073825502,81.97214131948841,2.1750664809421303,9766.666666666668
164.16254590350766,81.95233949601115,2.206201722172977,9800.0
164.1964670127897,81.93760288717235,2.2029726478409524,9833.333333333334
163.78107192604787,81.98664049639105,2.209763201215652,9866.666666666668
164.19227238191718,81.95882930226671,2.229137647207801,9900.0
163.43218829118868,81.9603350732973,2.290391648173038,9933.333333333334
164.01058559979808,81.93326812645927,2.264639994951726,9966.666666666666
163.80009813853363,82.11247942256554,2.205521083955933,10000.0
163.777336330252,82.10489742940358,2.1990312777003926,10033.333333333334
164.24108838799546,82.05120615423579,2.2203843231606943,10066.666666666666
163.39438679245282,82.02006289308177,2.2024056603773583,10100.0
163.8379716981132,81.99992138364779,2.2212578616352205,10133.333333333332
163.7024200164069,82.17946614501167,2.1553606360825395,10166.666666666666
164.31468002646758,82.15990799382425,2.2300311938746566,10200.0
164.02530240990214,82.0938955396493,2.3136311068046136,10233.333333333332
163.72300469483568,82.13206776893244,2.1982979257933333,10266.666666666668
164.33196150436873,82.2166328985691,2.174464986703812,10300.0
163.73741086641002,82.1577901180034,2.1291096106518586,10333.333333333334
164.05206032687573,82.02107654445636,2.151416671925286,10366.666666666668
163.31319182389942,81.95734276729559,2.1268867924528303,10400.0
163.29487421383647,81.94416666666666,2.1235220125786163,10433.333333333334
163.70768867924528,81.86132075471697,2.166037735849057,10466.666666666666
163.04226477778474,81.7803861342694,2.1659249044066944,10500.0
163.72394654088052,81.6502358490566,2.190235849056604,10533.333333333334
163.0664138406569,81.65990722748072,2.188851626653294,10566.666666666666
163.3918541967028,81.6097599197643,2.242838337616749,10600.0
163.40169560584215,81.6238011659249,2.2433868237948973,10633.333333333332
163.00504607283898,81.62253181219832,2.1743715915501785,10666.666666666666
163.42319626402556,81.64959568733153,2.2044286341127064,10700.0
163.1776781796527,81.73854447439352,2.177161035541904,10733.333333333332
163.20523553667377,81.74514244658253,2.2243689866300143,10766.666666666668
162.4134219248521,81.71780813431221,2.177972926927485,10800.0
162.3992039153734,81.73723012111637,2.185515596443949,10833.333333333334
163.05596968759667,81.78507578100836,2.2668728734921126,10866.666666666668
162.46241830065358,81.86605931680847,2.2344308792699468,10900.0
163.331675604889,81.80381641307059,2.1971657520578702,10933.333333333334
162.56817197649244,81.75954222084751,2.266563563253944,10966.666666666666
163.3291456504141,81.6588984370135,2.290771529983187,11000.0
163.12122951837142,81.60046859483614,2.3257199602780534,11033.333333333336
162.8446354069369,81.66602839529236,2.2018649978205365,11066.666666666664
163.15464848371633,81.49970421570457,2.230493804097391,11100.0
162.79050688087676,81.44419017373436,2.2249206052680743,11133.333333333332
162.97641736004584,81.46051224840794,2.3154371775205687,11166.666666666664
162.59260292226404,81.59531446102356,2.2536140938037463,11200.0
162.60592819845363,81.58518105331659,2.250453214335518,11233.333333333332
163.16726540047483,81.6040234911908,2.2249468949144067,11266.666666666668
162.68577247147346,81.68123309392779,2.230699872524329,11300.0
163.1056493486304,81.52210614681465,2.2992724559276185,11333.333333333336
162.7824097213545,81.4940803448707,2.2131388229413966,11366.666666666668
163.20610639554766,81.48959985076019,2.331654385473992,11400.0
163.23262755339985,81.50087056555671,2.335649659546684,11433.333333333336
162.87728134813298,81.50001554581351,2.304822311351553,11466.666666666664
163.15413674097562,81.52422037745235,2.2938780586388083,11500.0
162.7489817492149,81.60291328545222,2.274912166153655,11533.333333333336
163.12621645990734,81.62332493859405,2.3637720361906536,11566.666666666664
162.7794826353263,81.73441532195379,2.260299101451979,11600.0
162.7810061250505,81.73604763237259,2.2564748313279237,11633.333333333332
163.09243540714485,81.74909056990954,2.272005099026832,11666.666666666664
163.10133670238488,81.92118603091416,2.215478920031819,11700.0
163.38444621215666,81.89638606834806,2.23953020448271,11733.333333333332
163.21605633802818,81.99539906103287,2.162425665101721,11766.666666666668
163.37968898663297,81.68923619234788,2.2849656075990827,11800.0
163.62712050078247,81.77654147104852,2.2532550860719875,11833.333333333336
162.75924653255032,81.52595901536924,2.1606741222041737,11866.666666666668
163.30578821767816,81.59392010980613,2.23856316191724,11900.0
162.8373964718544,81.5990360769267,2.2144650850841483,11933.333333333336
163.25316238516368,81.43477921794332,2.2619593530173288,11966.666666666664
162.60247800267388,81.38707521064578,2.2404937350371545,12000.0
162.57783788825668,81.4037558685446,2.243431893791002,12033.333333333336
163.2409807683309,81.38181024129271,2.296024207259058,12066.666666666664
162.9254129427729,81.45862773540469,2.2919064776254423,12100.0
163.3501473960039,81.40430177967026,2.2700700325986927,12133.333333333332
162.96956935410915,81.4231903046184,2.2707719183316954,12166.666666666664
163.31291625723333,81.40347511425139,2.2994556486204045,12200.0
163.33188276948513,81.40840391184315,2.298348228908333,12233.333333333332
162.9743577745543,81.44420008422628,2.255502004273704,12266.666666666668
163.02209060100114,81.45359574666541,2.3172434163479774,12300.0
162.67604079221462,81.59052327208282,2.294282249790132,12333.333333333336
163.1748282187607,81.63007182165842,2.3520349469887756,12366.666666666668
162.7648851164381,81.72196312533035,2.28226533594503,12400.0
162.7515779000715,81.71509187575785,2.278503249075024,12433.333333333336
163.45100057710604,81.67916023271411,2.269836070687692,12466.666666666664
162.92087180922178,81.72008208189534,2.2519976370363457,12500.0
163.29408015421447,81.64591300562758,2.354071448558903,12533.333333333336
163.20778937189027,81.83733408201145,2.2540514404254988,12566.666666666664
163.30230388956252,81.6988931380779,2.315611105929173,12600.0
163.32296427572055,81.71599353294158,2.3148493610670644,12633.333333333332
