Time[ms],HR[bpm]
833,72.0
867,72.36180999999998
900,72.72726999999998
933,73.09644
967,71.18644
1000,71.59091
1033,71.59091
1067,81.81818
1100,91.52542
1133,91.52542
1167,93.75
1200,103.125
1233,103.125
1267,103.125
1300,103.125
1333,111.9171
1367,121.2435
1400,130.5699
1433,130.5699
1467,130.5699
1500,130.5699
1533,130.5699
1567,140.625
1600,140.625
1633,140.625
1667,140.625
1700,140.625
1733,140.625
1767,140.625
1800,140.625
1833,140.625
1867,140.625
1900,140.625
1933,140.625
1967,140.625
2000,140.0
2033,139.8964
2067,139.8964
2100,139.8964
2133,139.8964
2167,139.8964
2200,139.8964
2233,139.8964
2267,139.8964
2300,139.8964
2333,140.625
2367,140.625
2400,140.0
2433,140.0
2467,140.0
2500,140.0
2533,140.0
2567,136.3636
2600,136.3636
2633,136.3636
2667,136.3636
2700,136.3636
2733,136.3636
2767,136.3636
2800,135.4839
2833,135.4839
2867,135.4839
2900,135.4839
2933,135.4839
2967,136.3636
3000,136.3636
3033,136.3636
3067,136.3636
3100,136.3636
3133,136.3636
3167,136.3636
3200,135.4839
3233,135.4839
3267,135.4839
3300,135.4839
3333,135.4839
3367,136.3636
3400,136.3636
3433,136.3636
3467,136.3636
3500,136.3636
3533,136.3636
3567,136.3636
3600,135.4839
3633,135.4839
3667,135.4839
3700,135.4839
3733,135.4839
3767,135.4839
3800,137.0558
3833,137.0558
3867,137.0558
3900,137.0558
3933,137.0558
3967,137.0558
4000,136.2162
4033,136.2162
4067,138.4615
4100,138.4615
4133,138.4615
4167,138.4615
4200,138.4615
4233,138.4615
4267,138.4615
4300,138.4615
4333,138.4615
4367,138.4615
4400,136.2162
4433,136.2162
4467,139.1753
4500,139.1753
4533,139.1753
4567,139.1753
4600,139.1753
4633,139.1753
4667,139.1753
4700,139.1753
4733,148.3517
4767,148.3517
4800,148.3517
4833,148.3517
4867,148.3517
4900,148.3517
4933,148.3517
4967,148.3517
5000,148.3517
5033,138.4615
5067,138.4615
5100,139.8964
5133,139.8964
5167,139.8964
5200,139.8964
5233,139.8964
5267,139.8964
5300,139.8964
5333,139.8964
5367,139.8964
5400,139.8964
5433,139.8964
5467,141.1765
5500,142.1053
5533,142.1053
5567,142.1053
5600,142.1053
5633,142.1053
5667,142.1053
5700,142.1053
5733,142.1053
5767,142.1053
5800,142.1053
5833,143.2836
5867,143.2836
5900,143.2836
5933,143.2836
5967,143.61700000000005
6000,143.61700000000005
6033,143.61700000000005
6067,143.61700000000005
6100,143.61700000000005
6133,143.61700000000005
6167,143.61700000000005
6200,143.61700000000005
6233,143.61700000000005
6267,143.61700000000005
6300,142.5743
6333,142.5743
6367,142.5743
6400,141.3613
6433,141.3613
6467,141.3613
6500,141.3613
6533,141.3613
6567,141.3613
6600,141.3613
6633,141.3613
6667,141.3613
6700,141.3613
6733,141.1765
6767,140.625
6800,140.625
6833,140.625
6867,140.625
6900,140.625
6933,140.625
6967,140.625
7000,140.625
7033,150.0
7067,150.7853
7100,150.7853
7133,150.0
7167,150.0
7200,150.0
7233,150.0
7267,150.0
7300,150.0
7333,150.0
7367,150.0
7400,150.0
7433,150.0
7467,150.0
7500,150.0
7533,150.0
7567,150.0
7600,150.0
7633,150.0
7667,150.0
7700,150.0
7733,150.0
7767,150.0
7800,150.0
7833,150.0
7867,150.0
7900,150.0
7933,150.0
7967,150.0
8000,150.0
8033,150.0
8067,150.0
8100,150.0
8133,150.0
8167,150.7853
8200,141.3613
8233,141.3613
8267,141.3613
8300,141.3613
8333,141.3613
8367,141.3613
8400,140.625
8433,140.625
8467,140.625
8500,140.625
8533,140.625
8567,140.625
8600,140.625
8633,140.625
8667,140.625
8700,140.625
8733,140.625
8767,140.625
8800,141.1765
8833,144.385
8867,143.61700000000005
8900,143.61700000000005
8933,143.61700000000005
8967,143.61700000000005
9000,143.61700000000005
9033,143.61700000000005
9067,143.61700000000005
9100,143.61700000000005
9133,143.61700000000005
9167,143.61700000000005
9200,143.61700000000005
9233,143.61700000000005
9267,143.2836
9300,143.2836
9333,143.2836
9367,143.2836
9400,142.8571
9433,142.8571
9467,142.8571
9500,142.8571
9533,142.8571
9567,142.8571
9600,142.8571
9633,142.8571
9667,142.8571
9700,142.5743
9733,142.5743
9767,142.5743
9800,142.1053
9833,142.1053
9867,142.1053
9900,142.1053
9933,142.1053
9967,142.1053
10000,142.1053
10033,142.1053
10067,142.1053
10100,142.1053
10133,142.1053
10167,141.1765
10200,141.3613
10233,141.3613
10267,141.3613
10300,141.3613
10333,141.3613
10367,141.3613
10400,141.3613
10433,141.3613
10467,141.3613
10500,141.3613
10533,141.3613
10567,141.3613
10600,141.3613
10633,137.7049
10667,137.7049
10700,137.7049
10733,137.7049
10767,137.7049
10800,133.6634
10833,133.6634
10867,133.6634
10900,131.9372
10933,131.9372
10967,131.9372
11000,131.9372
11033,131.9372
11067,131.9372
11100,131.9372
11133,131.9372
11167,131.9372
11200,131.9372
11233,131.9372
11267,131.4607
11300,131.4607
11333,131.4607
11367,131.4607
11400,128.5714
11433,128.5714
11467,128.5714
11500,128.5714
11533,128.5714
11567,128.5714
11600,128.5714
11633,128.5714
11667,128.5714
11700,129.2308
11733,130.0
11767,130.0
11800,130.0
11833,130.5699
11867,130.5699
11900,130.5699
11933,130.5699
11967,130.5699
12000,130.5699
12033,130.5699
12067,130.5699
12100,130.5699
12133,130.5699
12167,130.5699
12200,130.5699
12233,130.7263
12267,131.25
12300,131.25
12333,131.25
12367,131.25
12400,131.25
12433,131.25
12467,131.25
12500,131.25
12533,131.25
12567,131.25
12600,131.25
12633,131.25
12667,131.25
12700,131.25
12733,131.25
12767,131.25
12800,131.25
12833,131.25
12867,131.25
12900,131.25
12933,131.25
12967,131.25
13000,131.25
13033,131.25
13067,131.25
13100,131.25
13133,130.5699
13167,130.5699
13200,130.5699
13233,130.5699
13267,130.5699
13300,130.5699
13333,130.5699
13367,130.5699
13400,130.5699
13433,130.5699
13467,130.5699
13500,132.3529
13533,131.9372
13567,131.9372
13600,131.9372
13633,131.9372
13667,131.9372
13700,131.9372
13733,131.9372
13767,131.9372
13800,135.0
13833,135.0
13867,135.0
13900,135.0
13933,135.0
13967,134.0426
14000,134.0426
14033,134.0426
14067,134.0426
14100,134.0426
14133,134.0426
14167,134.0426
14200,134.0426
14233,134.3284
14267,134.3284
14300,134.3284
14333,134.3284
14367,133.3333
14400,133.3333
14433,133.3333
14467,133.3333
14500,133.3333
14533,133.3333
14567,133.3333
14600,123.8095
14633,125.3731
14667,125.3731
14700,125.3731
14733,125.3731
14767,125.1337
14800,125.1337
14833,125.1337
14867,125.1337
14900,125.1337
14933,125.1337
14967,125.1337
15000,125.1337
15033,125.1337
15067,126.0
15100,126.0
15133,126.0
15167,126.0
15200,126.0
15233,125.1337
15267,125.1337
15300,125.1337
15333,125.1337
15367,125.1337
15400,125.1337
15433,125.1337
15467,125.1337
15500,126.0
15533,126.0
15567,126.0
15600,126.0
15633,126.0
15667,125.1337
15700,125.1337
15733,134.7594
15767,134.7594
15800,134.7594
15833,134.7594
15867,134.7594
15900,135.4839
15933,135.4839
15967,135.4839
16000,135.4839
16033,133.0049
16067,133.0049
16100,132.6316
16133,131.9372
16167,131.9372
16200,131.9372
16233,131.9372
16267,131.9372
16300,131.9372
16333,131.9372
16367,131.9372
16400,131.9372
16433,131.9372
16467,131.9372
16500,131.9372
16533,132.9545
16567,132.9545
16600,132.9545
16633,132.9545
16667,129.8969
16700,132.9545
16733,132.9545
16767,127.9188
16800,127.9188
16833,127.9188
16867,127.9188
16900,127.9188
16933,127.9188
16967,127.9188
17000,127.9188
17033,130.7263
17067,130.7263
17100,130.7263
17133,130.7263
17167,130.7263
17200,130.7263
17233,130.7263
17267,130.7263
17300,130.7263
17333,130.7263
17367,130.7263
17400,130.7263
17433,130.7263
17467,130.7263
17500,130.7263
17533,130.7263
17567,130.7263
17600,130.7263
17633,134.1615
17667,134.1615
17700,134.1615
17733,134.1615
17767,134.1615
17800,134.1615
17833,134.1615
17867,134.1615
17900,134.1615
17933,134.1615
17967,118.7817
18000,118.7817
18033,118.7817
18067,118.7817
18100,118.7817
18133,118.7817
18167,118.7817
18200,118.7817
18233,116.7568
18267,116.7568
18300,116.7568
18333,116.7568
18367,116.7568
18400,116.7568
18433,116.7568
18467,116.7568
18500,116.129
18533,106.4516
18567,106.4516
18600,104.7619
18633,104.7619
18667,104.7619
18700,104.7619
18733,95.2381
18767,95.2381
18800,95.2381
18833,95.2381
18867,95.2381
18900,95.2381
18933,95.2381
18967,95.2381
19000,95.2381
19033,95.2381
19067,95.2381
19100,90.50279
19133,90.50279
19167,90.50279
19200,90.50279
19233,90.50279
19267,90.50279
19300,90.50279
19333,89.55224
19367,89.55224
19400,89.55224
19433,89.55224
19467,92.04546
19500,92.04546
19533,92.04546
19567,92.04546
19600,92.04546
19633,92.04546
19667,92.04546
19700,92.04546
19733,92.04546
19767,92.04546
19800,92.04546
19833,92.04546
19867,92.04546
19900,92.04546
19933,81.81818
19967,81.81818
20000,81.81818
20033,82.23351
20067,82.23351
20100,82.23351
20133,82.23351
20167,82.23351
20200,82.23351
20233,82.23351
20267,82.23351
20300,77.00535
20333,77.00535
20367,77.00535
20400,77.00535
20433,77.00535
20467,77.00535
20500,77.00535
20533,77.00535
20567,77.00535
20600,77.00535
20633,73.25581
20667,73.25581
20700,73.25581
20733,73.25581
20767,73.25581
20800,73.25581
20833,73.25581
20867,73.09644
20900,73.09644
20933,73.09644
20967,73.09644
21000,72.36180999999998
21033,72.36180999999998
21067,72.36180999999998
21100,72.36180999999998
21133,74.55621
21167,74.55621
21200,74.55621
21233,74.55621
21267,74.55621
21300,76.05634
21333,76.05634
21367,69.23076999999999
21400,69.23076999999999
21433,69.23076999999999
21467,69.23076999999999
21500,69.23076999999999
21533,69.23076999999999
21567,69.23076999999999
21600,69.23076999999999
21633,69.23076999999999
21667,69.23076999999999
21700,69.23076999999999
21733,69.23076999999999
21767,69.23076999999999
21800,69.23076999999999
21833,69.23076999999999
21867,69.23076999999999
21900,69.23076999999999
21933,69.23076999999999
21967,69.23076999999999
22000,69.23076999999999
22033,69.23076999999999
22067,69.23076999999999
22100,69.23076999999999
22133,67.92453
22167,67.92453
22200,67.92453
22233,67.92453
22267,67.92453
22300,67.37968000000001
22333,67.37968000000001
22367,67.37968000000001
22400,67.37968000000001
22433,67.37968000000001
22467,67.37968000000001
22500,67.37968000000001
22533,67.37968000000001
22567,67.37968000000001
