B,G,R,Time[ms]
121.40261108226393,101.4408426674579,78.55890512573252,0.0
121.61000706588942,101.57797503385738,79.0807425072131,33.333333333333336
121.40409014284448,101.51511253068348,78.73544198976725,66.66666666666667
121.79421888790822,101.8360105913504,79.38203883495144,100.0
121.54848484848485,101.71244483671668,79.22634598411297,133.33333333333334
121.52781700500148,101.70857605177991,79.21924095322153,166.66666666666666
122.19940968122786,101.69120425029516,79.80584415584416,200.0
121.46836958108305,101.67947744854764,79.4641512188002,233.33333333333331
121.92953477133943,101.72387939492451,79.87158986073891,266.6666666666667
121.43916296914585,101.54972250289214,79.31398907583943,300.0
121.69794190629105,101.77390162020143,79.68207560940009,333.3333333333333
121.71119544592031,101.77331776383012,79.69089184060721,366.6666666666666
121.48375287381569,101.58844030517359,79.2849946550689,400.0
121.6925273470105,101.6566357685718,79.49185081052585,433.33333333333337
121.63670197116801,101.62241835834068,79.25937040305972,466.66666666666674
121.74194965514212,101.70528196342016,79.53389272064314,500.0
121.56132027120032,101.68400474454157,79.31002064754206,533.3333333333334
121.56435150609907,101.69075546574119,79.30622794300693,566.6666666666666
121.60542986425341,101.14547882204585,78.92562866256212,600.0
121.64306110793831,101.78478232218953,79.47949157258121,633.3333333333333
121.51061948206996,101.29327752148217,79.13604138723895,666.6666666666666
121.30586775653192,101.84203765873596,79.21452342723691,700.0
121.43273836720856,101.36903621383404,79.02555750438486,733.3333333333333
121.42793343847185,101.38197709552375,79.09096938700311,766.6666666666667
121.22852889589814,101.51706044482435,78.77938597137677,800.0
121.44936401019942,101.4699691953955,79.1216855572096,833.3333333333335
121.25452857163911,101.49259362978466,78.839683405309,866.6666666666667
121.3205719693609,101.3869517641144,78.8700204063526,900.0
121.20678880422126,101.42181673471191,78.88549235780506,933.3333333333336
121.1361162866353,101.31717091059652,78.67179782923728,966.6666666666664
121.20261466678404,101.33283446312763,78.9625700619186,1000.0
121.00463655838249,101.25950054288816,78.72804237462218,1033.3333333333335
121.36374243095554,101.13324472012995,78.87103825136613,1066.6666666666667
121.1946591499147,101.13536087827312,78.59550478451153,1100.0
121.51832950077886,100.99261182404871,78.95068615087901,1133.3333333333333
121.52734960314515,100.99121726874857,78.99774497440843,1166.6666666666667
120.90467177274996,101.05358452915456,78.70088329371717,1200.0
121.29255649091715,100.92840053167922,78.96622360064983,1233.3333333333335
120.93494145611409,101.05160372098484,78.67112715321184,1266.6666666666665
121.14510691154292,100.93364977967056,78.66600124212582,1300.0
121.17385950597135,101.04648023143685,78.54604257844373,1333.3333333333333
120.9773312039748,100.93293999349363,78.4853162984651,1366.6666666666667
121.17854079791796,100.97900215893296,78.71037766539496,1400.0
121.23173355092352,101.13129589793041,78.64177731622283,1433.333333333333
121.48868778280544,101.07980120169128,78.93858022401898,1466.6666666666665
121.08427232129655,101.09259752166328,78.59206518203058,1500.0
121.18440499322851,101.22432726844492,78.7819731496202,1533.3333333333335
121.18328622740387,101.22936171465584,78.80249367014073,1566.666666666667
121.32435366963054,101.58457317252103,78.84568770725123,1600.0
122.0710437125228,102.26098606645228,80.0760551548333,1633.333333333333
121.33142588842917,101.6257886551046,78.80571940018194,1666.666666666667
121.53440830103024,101.36778339499169,78.9179624743909,1700.0
121.13261143880035,101.36358834404436,78.70314288229598,1733.3333333333335
121.148428558852,101.353860375033,78.71115415089356,1766.6666666666665
121.27210435190891,101.2007512398392,78.99357337793819,1800.0
121.0589693928456,101.15086421926813,78.65473779968895,1833.333333333333
121.16926372626698,101.11120403791412,78.82003990961645,1866.666666666667
120.98868738445286,101.07083956921093,78.64743081844058,1900.0
121.16876206759326,100.9848335224844,78.79670434949226,1933.333333333333
121.2009079251846,100.9683405309004,78.82933659557534,1966.6666666666665
120.9839263005353,100.80479401413658,78.44151657646469,2000.0
121.195822954589,100.95178858313558,78.88645039574338,2033.333333333333
120.91298067711172,100.90099783336036,78.5564431736112,2066.666666666667
121.16341179418396,100.7452208645924,78.8843132341887,2100.0
120.63565080254101,100.69627249546774,78.32471590490368,2133.333333333333
120.60546523796188,100.69842439606762,78.31517974265627,2166.6666666666665
120.79911572472126,100.468177919735,78.45032975482803,2200.0
120.60976547481735,100.54706769585665,78.2537189838228,2233.333333333333
120.91302489424736,100.68620572759295,78.72992173566996,2266.6666666666665
120.60861207227993,100.66569071067345,78.28872031467188,2300.0
120.81080961575307,100.78623962739695,78.54684805518298,2333.333333333333
120.83760519993515,100.77727828791252,78.5868350848232,2366.6666666666665
120.64397836308164,100.76500066325704,78.38554394446328,2400.0
120.80133240968651,100.78811148613792,78.53573481509869,2433.333333333333
120.6102406886082,100.83988975194187,78.30897460462509,2466.666666666667
