Time[ms],HR[bpm]
833,81.35593
867,81.35593
900,81.35593
933,81.35593
967,81.35593
1000,81.35593
1033,81.35593
1067,81.40704000000002
1100,81.40704000000002
1133,81.40704000000002
1167,81.40704000000002
1200,81.40704000000002
1233,81.40704000000002
1267,81.35593
1300,81.35593
1333,81.35593
1367,81.35593
1400,81.35593
1433,81.35593
1467,81.81818
1500,81.81818
1533,81.35593
1567,81.35593
1600,85.26316
1633,85.26316
1667,85.71429
1700,85.71429
1733,85.26316
1767,85.26316
1800,85.26316
1833,85.26316
1867,84.81676
1900,100.5587
1933,100.5587
1967,100.5587
2000,100.5587
2033,100.5587
2067,100.5587
2100,100.5587
2133,100.5587
2167,100.5587
2200,100.5587
2233,100.5587
2267,100.5587
2300,100.5587
2333,100.5587
2367,100.5587
2400,102.0619
2433,102.0619
2467,102.0619
2500,102.0619
2533,102.0619
2567,102.0619
2600,102.0619
2633,102.0619
2667,102.0619
2700,102.0619
2733,102.0619
2767,101.1236
2800,101.1236
2833,101.1236
2867,103.125
2900,103.125
2933,103.125
2967,103.125
3000,103.125
3033,103.125
3067,103.125
3100,103.125
3133,112.5
3167,112.5
3200,112.5
3233,112.5
3267,112.5
3300,111.8644
3333,113.089
3367,113.089
3400,113.089
3433,113.089
3467,113.089
3500,113.089
3533,113.089
3567,113.089
3600,113.089
3633,113.089
3667,113.089
3700,113.089
3733,113.089
3767,113.089
3800,113.7931
3833,113.7931
3867,113.7931
3900,113.7931
3933,113.7931
3967,113.7931
4000,113.7931
4033,113.7931
4067,113.1429
4100,109.0909
4133,108.5427
4167,108.5427
4200,108.5427
4233,108.5427
4267,108.5427
4300,108.5427
4333,113.7931
4367,113.7931
4400,113.7931
4433,113.7931
4467,113.7931
4500,113.7931
4533,113.7931
4567,113.7931
4600,113.7931
4633,113.7931
4667,113.6842
4700,113.6842
4733,113.6842
4767,113.6842
4800,113.6842
4833,113.6842
4867,113.6842
4900,113.6842
4933,113.6842
4967,113.6842
5000,113.6842
5033,113.6842
5067,113.6842
5100,113.6842
5133,113.6842
5167,113.1429
5200,113.1429
5233,113.1429
5267,111.9171
5300,111.9171
5333,111.9171
5367,111.9171
5400,111.9171
5433,111.9171
5467,111.9171
5500,111.9171
5533,111.9171
5567,111.9171
5600,111.9171
5633,111.9171
5667,111.236
5700,111.8644
5733,111.8644
5767,111.8644
5800,111.8644
5833,111.8644
5867,111.8644
5900,109.6447
5933,109.6447
5967,109.6447
6000,109.6447
6033,109.6447
6067,110.2041
6100,110.2041
6133,110.2041
6167,99.44752
6200,99.44752
6233,89.50276
6267,89.50276
6300,89.50276
6333,89.50276
6367,89.50276
6400,89.50276
6433,89.50276
6467,89.50276
6500,89.50276
6533,89.50276
6567,89.50276
6600,89.50276
6633,89.50276
6667,89.50276
6700,86.74699
6733,86.74699
6767,86.74699
6800,86.74699
6833,83.50516
6867,83.50516
6900,83.50516
6933,83.50516
6967,83.50516
7000,83.50516
7033,83.50516
7067,83.50516
7100,83.50516
7133,83.50516
7167,83.50516
7200,81.81818
7233,81.81818
