Time[ms],HR[bpm]
833,150.0
867,150.0
900,150.0
933,150.0
967,150.0
1000,150.0
1033,150.0
1067,150.0
1100,150.0
1133,150.0
1167,150.0
1200,150.0
1233,150.7389
1267,150.7389
1300,151.5789
1333,151.5789
1367,151.5789
1400,151.5789
1433,151.5789
1467,150.7853
1500,141.3613
1533,141.3613
1567,141.3613
1600,140.625
1633,140.625
1667,141.3613
1700,141.57299999999995
1733,130.7263
1767,129.2308
1800,129.2308
1833,129.8969
1867,129.8969
1900,129.8969
1933,120.6186
1967,120.6186
2000,120.6186
2033,121.875
2067,112.5
2100,110.0
2133,110.0
2167,110.0
2200,110.0
2233,110.0
2267,110.0
2300,110.0
2333,110.0
2367,100.0
2400,100.0
2433,100.0
2467,100.0
2500,96.42857
2533,96.42857
2567,96.42857
2600,82.65306
2633,82.65306
2667,82.65306
2700,78.26087
2733,78.26087
2767,78.26087
2800,78.26087
2833,78.26087
2867,78.26087
2900,78.26087
2933,78.26087
2967,78.26087
3000,78.26087
3033,78.26087
3067,78.26087
3100,78.26087
3133,78.26087
3167,78.26087
3200,78.26087
3233,78.26087
3267,78.26087
3300,67.5
3333,67.5
3367,67.5
3400,67.5
3433,68.10811
3467,67.5
3500,67.5
3533,67.02128
3567,67.02128
3600,67.02128
3633,67.02128
3667,67.02128
3700,67.02128
3733,67.02128
3767,67.02128
3800,67.02128
3833,67.02128
3867,67.02128
3900,67.02128
3933,67.02128
3967,67.02128
4000,67.02128
4033,67.02128
4067,67.02128
4100,65.85365999999999
4133,65.85365999999999
4167,65.85365999999999
4200,65.85365999999999
4233,65.85365999999999
4267,65.85365999999999
4300,65.85365999999999
4333,65.85365999999999
4367,65.85365999999999
4400,65.85365999999999
4433,65.85365999999999
4467,65.625
4500,65.85365999999999
4533,64.94846
4567,64.94846
4600,64.94846
4633,64.94846
4667,64.94846
4700,64.94846
4733,64.94846
4767,64.94846
4800,64.94846
4833,64.94846
4867,64.94846
4900,64.67066
4933,64.67066
4967,64.67066
5000,64.67066
5033,64.67066
5067,64.67066
5100,64.67066
5133,64.67066
5167,64.67066
5200,64.67066
5233,64.67066
5267,64.67066
5300,64.67066
5333,64.67066
5367,64.67066
5400,64.67066
5433,64.94846
5467,64.67066
5500,64.28571
5533,64.28571
5567,64.28571
5600,64.28571
5633,64.28571
5667,64.28571
5700,64.28571
5733,64.28571
