Time[ms],HR[bpm]
833,146.7391
867,146.7391
900,146.9388
933,138.4615
967,139.1753
1000,110.7692
1033,99.44752
1067,98.50746
1100,99.0
1133,99.0
1167,99.0
1200,100.0
1233,100.0
1267,90.0
1300,90.0
1333,90.0
1367,90.0
1400,90.0
1433,90.0
1467,88.88889
1500,88.88889
1533,88.88889
1567,67.08074
1600,73.09644
1633,73.09644
1667,88.88889
1700,72.0
1733,81.0
1767,72.0
1800,72.0
1833,72.0
1867,67.02128
1900,67.37968000000001
1933,77.00535
1967,77.41936
2000,77.41936
2033,77.41936
2067,77.41936
2100,87.09676999999998
2133,77.41936
2167,77.41936
2200,87.09676999999998
2233,87.09676999999998
2267,87.09676999999998
2300,84.70588000000002
2333,85.26316
2367,85.26316
2400,85.26316
2433,85.26316
2467,85.26316
2500,85.26316
2533,85.26316
2567,85.26316
2600,85.26316
2633,85.26316
2667,85.26316
2700,90.0
2733,90.0
2767,90.45226
2800,90.90909
2833,89.50276
2867,89.01099
2900,89.50276
2933,89.50276
2967,89.50276
3000,99.44752
3033,99.44752
3067,102.0619
3100,102.0619
3133,102.0619
3167,102.0619
3200,102.0619
3233,102.0619
3267,102.0619
3300,102.0619
3333,102.0619
3367,102.0619
3400,102.0619
3433,99.44752
3467,99.44752
3500,102.0619
3533,102.0619
3567,102.0619
3600,102.0619
3633,102.0619
3667,102.0619
3700,102.0619
3733,102.0619
3767,102.0619
3800,102.0619
3833,102.0619
3867,100.0
3900,100.0
3933,100.0
3967,102.0619
4000,102.0619
4033,102.0619
4067,102.0619
4100,102.0619
4133,102.0619
4167,102.0619
4200,111.3402
4233,111.3402
4267,111.3402
4300,111.3402
4333,110.0
4367,110.0
4400,110.0
4433,110.0
4467,110.0
4500,110.0
4533,110.0
4567,110.0
4600,110.0
4633,108.0
4667,108.0
4700,117.0
4733,117.0
4767,117.0
4800,122.7273
4833,122.7273
4867,122.7273
4900,122.7273
4933,122.7273
4967,122.7273
5000,122.7273
5033,122.7273
5067,122.7273
5100,122.7273
5133,122.7273
5167,124.4681
5200,124.4681
5233,124.4681
5267,124.4681
5300,124.4681
5333,124.4681
5367,124.4681
5400,124.4681
5433,124.4681
5467,124.4681
5500,124.4681
5533,124.4681
5567,124.4681
5600,125.5814
5633,125.8064
5667,125.8064
5700,125.8064
5733,125.8064
5767,125.8064
5800,125.8064
5833,125.8064
5867,125.8064
5900,125.8064
5933,125.8064
5967,125.8064
6000,125.8064
6033,125.8064
6067,126.0
6100,126.0
6133,127.8689
6167,127.8689
6200,127.8689
6233,127.8689
6267,127.8689
6300,127.8689
6333,127.8689
6367,127.8689
6400,127.8689
6433,127.8689
6467,127.8689
6500,128.5714
6533,126.6332
6567,126.6332
6600,126.6332
6633,126.6332
6667,126.6332
6700,126.6332
6733,126.4865
6767,126.4865
6800,126.4865
6833,126.4865
6867,126.4865
6900,126.4865
6933,126.4865
6967,126.4865
7000,126.4865
7033,126.4865
7067,126.4865
7100,126.4865
7133,124.1379
7167,126.4865
7200,123.8095
7233,123.8095
7267,105.3191
7300,105.3191
7333,105.8824
7367,105.8824
7400,105.8824
7433,108.5427
7467,108.5427
7500,117.5879
7533,117.5879
7567,117.5879
7600,117.5879
7633,115.508
7667,115.508
7700,115.508
7733,115.508
7767,115.508
7800,115.508
7833,117.5879
7867,117.5879
7900,117.5879
7933,117.5879
7967,126.6332
8000,126.6332
8033,126.4865
8067,126.4865
8100,126.4865
8133,126.4865
8167,126.4865
8200,126.4865
8233,126.4865
8267,126.4865
8300,126.6332
8333,126.6332
8367,126.6332
8400,126.6332
8433,126.6332
8467,126.6332
8500,126.4865
8533,126.4865
8567,126.4865
8600,126.4865
8633,126.4865
8667,126.4865
8700,126.4865
8733,127.2727
8767,127.2727
8800,127.2727
8833,127.2727
8867,127.2727
8900,127.2727
8933,127.2727
8967,127.1739
9000,127.1739
9033,127.1739
9067,127.1739
9100,127.1739
9133,127.1739
9167,127.1739
9200,127.1739
9233,127.1739
9267,127.1739
9300,127.1739
9333,127.1739
9367,127.1739
9400,123.5294
9433,123.1579
9467,123.1579
9500,123.1579
9533,123.1579
9567,123.1579
9600,123.1579
9633,123.1579
9667,123.1579
9700,123.1579
9733,123.1579
9767,123.1579
9800,124.7525
9833,124.7525
9867,124.7525
9900,123.8095
9933,123.8095
9967,123.8095
10000,123.8095
10033,123.8095
10067,123.8095
10100,123.8095
10133,123.8095
10167,123.8095
10200,123.8095
10233,124.7525
10267,124.7525
10300,124.7525
10333,124.4681
10367,124.4681
10400,124.4681
10433,124.4681
10467,124.4681
10500,124.4681
10533,124.4681
10567,124.4681
10600,124.4681
10633,124.4681
10667,124.4681
10700,124.7525
10733,124.7525
10767,124.7525
10800,127.8689
10833,127.8689
10867,127.8689
10900,127.8689
